artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored)
['Frank Sinatra'],[792507],0.622,0.24,0.587,132.234,-14.067,0,5,0.798,0,0.142,0.0363,0,202160,62,1964,1964,The Way You Look *******
['Frank Sinatra'],[792507],0.612,0.197,0.25,117.91,-14.878,1,5,0.461,5.09E-06,0.0516,0.0438,0,149640,62,1964,Aug-64,Fly Me To The Moon (In Other Words)
['Frank Sinatra'],[792507],0.154,0.118,0.222,66.938,-16.656,1,0,0.864,4.22E-05,0.353,0.0345,0,225427,52,1964,1964,***** Coins In The Fountain
['Frank Sinatra'],[792507],0.171,0.0632,0.168,81.406,-20.776,1,0,0.945,2.71E-05,0.121,0.0327,0,199133,54,1964,1964,Moon River
['Frank Sinatra'],[792507],0.677,0.355,0.785,128.117,-12.43,1,3,0.677,0,0.0701,0.0464,0,173693,38,1964,1964,Swinging On A Star
['Frank Sinatra'],[792507],0.68,0.222,0.408,108.806,-13.718,1,8,0.467,0,0.126,0.0443,0,174800,38,1964,Aug-64,The Best Is Yet To Come
['Frank Sinatra'],[792507],0.66,0.26,0.63,124.893,-13.853,0,5,0.656,0,0.185,0.0341,0,135507,35,1964,1964,Days Of Wine And Roses
['Frank Sinatra'],[792507],0.29,0.178,0.131,86.16,-13.589,1,2,0.791,1.94E-06,0.187,0.032,0,201333,32,1964,1964,Love Is A Many-Splendored Thing
['Frank Sinatra'],[792507],0.607,0.389,0.541,126.257,-10.256,1,7,0.571,0,0.365,0.044,0,183493,25,1964,Aug-64,More (Theme From Mondo Cane)
['Frank Sinatra'],[792507],0.381,0.29,0.424,136.215,-13.481,1,0,0.764,0,0.0817,0.0324,0,184533,24,1964,Nov-64,Here's To The Losers
['Frank Sinatra'],[792507],0.445,0.281,0.314,109.072,-11.818,1,1,0.521,0,0.191,0.0429,0,175307,24,1964,Aug-64,I Wish You Love
['Frank Sinatra'],[792507],0.277,0.34,0.342,80.587,-13.868,1,4,0.656,0,0.364,0.0314,0,171707,26,1964,Nov-64,"Softly, As I Leave You"
['Frank Sinatra'],[792507],0.449,0.291,0.486,86.917,-12.341,1,8,0.447,0,0.0646,0.0482,0,140360,23,1964,Aug-64,I Wanna Be Around
['Frank Sinatra'],[792507],0.513,0.324,0.371,80.046,-13.01,0,7,0.566,1.70E-06,0.116,0.035,0,179667,23,1964,Aug-64,I Can't Stop Loving You
['Frank Sinatra'],[792507],0.253,0.0777,0.148,83.927,-21.397,1,11,0.969,0.000126,0.109,0.0313,0,179813,22,1964,Nov-64,Emily
['Frank Sinatra'],[792507],0.565,0.468,0.634,94.999,-10.026,0,6,0.382,0,0.105,0.0777,0,140973,23,1964,Aug-64,I Believe In You
['Frank Sinatra'],[792507],0.566,0.305,0.533,126.538,-12.79,1,7,0.735,0,0.084,0.0356,0,194333,25,1964,1964,The Continental
['Frank Sinatra'],[792507],0.413,0.345,0.453,86.649,-12.225,1,8,0.395,0,0.367,0.039,0,146773,22,1964,Aug-64,The Good Life
['Frank Sinatra'],[792507],0.757,0.195,0.8,126.041,-13.908,1,5,0.768,0,0.0293,0.0405,0,111227,24,1964,1964,"In The Cool, Cool, Cool Of The Evening"
['Frank Sinatra'],[792507],0.574,0.66,0.751,91.881,-8.228,1,8,0.369,0,0.267,0.0692,0,165293,21,1964,Aug-64,****** Dolly! (from ****** Dolly!)
['Frank Sinatra'],[792507],0.645,0.286,0.523,125.481,-14.586,0,5,0.551,0,0.0878,0.0486,0,168267,21,1964,Aug-64,Wives And Lovers
['Frank Sinatra'],[792507],0.499,0.412,0.667,131.758,-13.106,0,5,0.786,0,0.107,0.0549,0,136267,21,1964,Nov-64,Then Suddenly Love
['Frank Sinatra'],[792507],0.225,0.167,0.206,94.173,-16.623,1,9,0.598,3.83E-06,0.372,0.0335,0,165827,20,1964,Nov-64,I Can't Believe I'm Losing You
['Frank Sinatra'],[792507],0.262,0.115,0.372,84.163,-17.987,1,5,0.79,0,0.197,0.0354,0,206373,23,1964,1964,It Might As Well Be Spring
['Frank Sinatra'],[792507],0.202,0.154,0.252,94.46,-16.443,1,3,0.71,4.16E-05,0.143,0.0332,0,233040,25,1964,1964,Secret Love
['Frank Sinatra'],[792507],0.224,0.186,0.192,73.919,-15.697,0,9,0.838,2.80E-05,0.11,0.0321,0,209267,23,1964,1964,All The Way - Edit
['Frank Sinatra'],[792507],0.614,0.349,0.726,131.817,-14.592,1,5,0.744,0,0.165,0.0379,0,188000,19,1964,Nov-64,Come **** Your Horn
['Frank Sinatra'],[792507],0.271,0.601,0.507,121.915,-5.171,1,5,0.618,0,0.395,0.0417,0,115400,21,1965,1965,When ******** Loves You
['Frank Sinatra'],[792507],0.581,0.329,0.719,138.601,-14.779,1,10,0.692,0,0.251,0.0592,0,131133,23,1965,Dec-65,Come Fly With Me
['Frank Sinatra'],[792507],0.286,0.168,0.105,80.016,-16.583,1,2,0.802,0,0.162,0.0325,0,210560,22,1965,Aug-65,September Song
['Frank Sinatra'],[792507],0.312,0.172,0.133,108.342,-15.241,1,2,0.868,0,0.0932,0.0323,0,188320,20,1965,Aug-65,Don't Wait Too Long
['Frank Sinatra'],[792507],0.265,0.167,0.135,116.855,-14.904,1,0,0.852,1.39E-05,0.105,0.0333,0,224387,20,1965,Aug-65,****** Young Lovers
['Frank Sinatra'],[792507],0.142,0.142,0.112,69.896,-15.771,1,5,0.849,3.31E-05,0.123,0.0337,0,214080,20,1965,Aug-65,How Old Am I?
['Frank Sinatra'],[792507],0.191,0.188,0.162,87.212,-14.383,1,1,0.85,0,0.0857,0.0315,0,184267,20,1965,Aug-65,This Is All I Ask
['Frank Sinatra'],[792507],0.566,0.508,0.683,120.727,-7.402,1,6,0.567,0,0.323,0.0431,0,158627,18,1965,1965,You Brought A New Kind Of Love To Me
['Frank Sinatra'],[792507],0.141,0.169,0.0513,75.795,-14.546,1,4,0.858,1.25E-06,0.102,0.0349,0,216827,20,1965,Aug-65,Last ***** When We Were Young
['Frank Sinatra'],[792507],0.162,0.133,0.168,76.227,-16.513,1,1,0.863,2.92E-06,0.298,0.0328,0,203360,19,1965,Aug-65,When The Wind Was Green
['Frank Sinatra'],[792507],0.178,0.166,0.229,80.422,-15.554,1,2,0.846,1.16E-06,0.0935,0.0317,0,179747,19,1965,Aug-65,It Gets Lonely Early
['Frank Sinatra'],[792507],0.256,0.125,0.0691,143.963,-17.178,1,5,0.819,1.67E-06,0.117,0.032,0,171667,17,1965,Nov-65,I'll Only Miss Her When I Think of Her
['Frank Sinatra'],[792507],0.481,0.275,0.471,127.247,-15.17,1,0,0.439,0,0.408,0.0484,0,162827,19,1965,Dec-65,Witchcraft - **** Version
['Frank Sinatra'],[792507],0.32,0.183,0.197,78.521,-14.881,1,3,0.789,0,0.133,0.0316,0,206800,19,1965,Aug-65,The Man In The Looking *****
['Frank Sinatra'],[792507],0.257,0.481,0.469,128.737,-5.674,1,8,0.636,0,0.0845,0.0337,0,147533,18,1965,1965,********* In Your Heart
['Frank Sinatra'],[792507],0.646,0.314,0.437,123.384,-12.287,1,8,0.83,0,0.0695,0.0441,0,160267,19,1965,Nov-65,They Can't Take That Away From Me
['Frank Sinatra'],[792507],0.245,0.178,0.234,78.276,-16,1,1,0.738,1.04E-06,0.099,0.0333,0,171253,18,1965,Aug-65,I See It Now
['Frank Sinatra'],[792507],0.568,0.6,0.69,91.896,-10.991,0,7,0.766,0,0.224,0.0526,0,165933,17,1965,Nov-65,****** Dolly!
['Frank Sinatra'],[792507],0.625,0.274,0.642,123.197,-13.398,1,1,0.61,0,0.238,0.0471,0,127027,16,1965,Nov-65,Ev'rybody Has the Right to Be Wrong (At Least Once)
['Frank Sinatra'],[792507],0.513,0.347,0.638,68.506,-15.539,1,8,0.669,0,0.145,0.0385,0,210440,17,1965,Dec-65,I've Got You Under My Skin
['Frank Sinatra'],[792507],0.459,0.487,0.416,82.571,-8.388,1,1,0.43,0,0.108,0.0287,0,142280,17,1965,1965,Any Time At All
['Frank Sinatra'],[792507],0.344,0.125,0.237,137.74,-18.693,1,0,0.875,1.33E-06,0.831,0.0518,0,228747,17,1965,Aug-65,This Is All I Ask - Live
['Frank Sinatra'],[792507],0.244,0.207,0.127,73.636,-15.411,1,5,0.832,9.11E-06,0.162,0.0304,0,223360,16,1965,Aug-65,How Old Am I? - Single Version
['Frank Sinatra'],[792507],0.492,0.291,0.435,124.483,-9.797,1,10,0.743,0,0.268,0.0414,0,247147,15,1965,1965,I Like To Lead When I Dance
['Frank Sinatra'],[792507],0.622,0.252,0.799,81.068,-17.156,0,7,0.645,0,0.0808,0.267,0,68333,16,1965,Dec-65,Ring-A-Ding Ding
['Frank Sinatra'],[792507],0.433,0.153,0.403,103.247,-17.068,1,7,0.852,0,0.144,0.0438,0,484173,15,1965,Dec-65,Soliloquy
['Frank Sinatra'],[792507],0.247,0.476,0.355,94.834,-7.637,0,9,0.556,0,0.149,0.0312,0,161293,15,1965,1965,Tell Her (You Love Her Each Day)
['Frank Sinatra'],[792507],0.663,0.257,0.59,118.279,-13.955,1,0,0.679,0,0.413,0.0426,0,185093,15,1965,Dec-65,I'll Be Seeing You
['Frank Sinatra'],[792507],0.215,0.142,0.126,79.608,-15.395,0,7,0.862,0,0.113,0.0325,0,267240,59,1965,Aug-65,It Was A Very Good Year
['Frank Sinatra'],[792507],0.362,0.398,0.5,151.186,-13.582,1,8,0.737,0,0.282,0.0465,0,314133,55,1965,Nov-65,Luck Be A Lady
['Frank Sinatra'],[792507],0.39,0.433,0.26,76.709,-7.519,1,5,0.666,0,0.133,0.0329,0,188067,54,1965,1965,My Kind Of Town
['Frank Sinatra'],[792507],0.623,0.274,0.427,118.052,-14.929,1,5,0.343,3.16E-06,0.0404,0.07,0,148867,37,1965,Dec-65,Fly Me To The Moon
['Frank Sinatra'],[792507],0.387,0.539,0.498,151.761,-6.77,1,8,0.646,0,0.272,0.0424,0,314307,25,1965,1965,Luck Be A Lady
['Frank Sinatra'],[792507],0.238,0.334,0.231,93.042,-7.814,1,8,0.871,4.88E-05,0.0588,0.0296,0,177160,26,1965,1965,I've Never Been In Love Before
['Frank Sinatra'],[792507],0.162,0.146,0.165,63.381,-16.497,1,9,0.822,0,0.113,0.0349,0,195480,25,1965,Aug-65,The September Of My Years
['Frank Sinatra'],[792507],0.242,0.174,0.104,119.656,-15.775,1,9,0.842,5.42E-06,0.0736,0.0373,0,209133,24,1965,Aug-65,Once Upon A Time
['Frank Sinatra'],[792507],0.538,0.351,0.848,76.015,-13.824,1,8,0.256,0,0.147,0.029,0,146600,20,1965,Dec-65,Luck Be A Lady
['Frank Sinatra'],[792507],0,0.906,0,0,-6.227,1,1,0.0995,1.80E-05,0.366,0,0,60280,22,1966,Jul-66,My Kind Of Town (Reprise) - Live At The Sands Hotel And ***********
['Frank Sinatra'],[792507],0.413,0.529,0.351,84.144,-7.984,1,4,0.322,0,0.476,0.0541,0,134840,25,1966,May-66,Strangers In The ***** - Live
['Frank Sinatra'],[792507],0.438,0.876,0.0366,107.605,-15.569,1,1,0.682,0,0.912,0.912,0,150600,22,1966,Jul-66,A Few Last Words (Sinatra Monologue) - Live At The Sands Hotel And ***********
['Frank Sinatra'],[792507],0.451,0.817,0.416,147.731,-6.776,0,2,0.511,0,0.628,0.144,0,220467,24,1966,May-66,All or Nothing at All - Live
['Frank Sinatra'],[792507],0.685,0.497,0.677,122.627,-6.883,1,1,0.312,0,0.0898,0.0425,0,137960,23,1966,May-66,"Yes Sir, That’s My Baby - Alternate Take"
['Frank Sinatra'],[792507],0.108,0.228,0.165,77.026,-13.16,1,3,0.801,0.000263,0.325,0.032,0,256240,20,1966,Mar-66,Moon Love
['Frank Sinatra'],[792507],0.181,0.201,0.116,85.503,-14.528,0,2,0.817,0.000251,0.129,0.0304,0,185427,18,1966,Mar-66,Reaching For The Moon
['Frank Sinatra'],[792507],0.35,0.221,0.182,89.052,-15.64,0,2,0.695,9.92E-06,0.0945,0.0299,0,190040,18,1966,Mar-66,The Moon Was Yellow (And The ***** Was Young)
['Frank Sinatra'],[792507],0.247,0.141,0.208,86.392,-15.325,1,2,0.698,1.11E-06,0.25,0.0309,0,174267,17,1966,Mar-66,I ****** On The Moon
['Frank Sinatra'],[792507],0.243,0.204,0.104,132.881,-14.859,1,5,0.771,1.55E-06,0.194,0.032,0,183560,17,1966,Mar-66,Moon Song
['Frank Sinatra'],[792507],0.308,0.142,0.176,91.503,-14.929,1,3,0.702,1.39E-06,0.0878,0.0277,0,188893,16,1966,Mar-66,Moonlight Mood
['Frank Sinatra'],[792507],0.271,0.172,0.139,72.639,-15.201,1,2,0.839,1.93E-05,0.148,0.0303,0,173267,16,1966,Mar-66,The Moon Got In My Eyes
['Frank Sinatra'],[792507],0.56,0.434,0.664,112.803,-14.151,0,4,0.55,0,0.346,0.0729,0,187040,72,1966,Nov-66,That's Life
['Frank Sinatra'],[792507],0.259,0.473,0.539,90.348,-8.275,1,5,0.592,0,0.201,0.0295,0,157867,67,1966,May-66,Strangers In The *****
['Frank Sinatra'],[792507],0.437,0.363,0.52,87.333,-9.187,0,5,0.369,0,0.178,0.0283,0,178253,55,1966,May-66,Summer Wind
['Frank Sinatra'],[792507],0.376,0.262,0.449,81.791,-16.424,1,1,0.885,0,0.921,0.337,0,206173,50,1966,Jul-66,Angel Eyes - Live At The Sands Hotel And ***********
['Frank Sinatra'],[792507],0.344,0.191,0.327,125.374,-15.09,1,10,0.799,0,0.159,0.039,0,151267,41,1966,Nov-66,The Impossible Dream (The Quest)
['Frank Sinatra'],[792507],0.497,0.503,0.525,128.761,-8.031,0,2,0.341,0,0.0571,0.0337,0,239493,39,1966,May-66,All or Nothing at All
['Frank Sinatra'],[792507],0.513,0.557,0.831,152.419,-9.136,1,8,0.451,0,0.927,0.361,0,225267,37,1966,Jul-66,Come Fly With Me - Live At The Sands Hotel And ***********
['Frank Sinatra'],[792507],0.599,0.478,0.525,117.286,-9.135,0,9,0.358,0,0.422,0.132,0,170773,37,1966,Jul-66,Fly Me To The Moon - Live At The Sands Hotel And ***********
['Frank Sinatra'],[792507],0.402,0.203,0.465,89.52,-15.212,1,9,0.736,0,0.133,0.0285,0,136573,39,1966,Nov-66,I Will Wait For You
['Frank Sinatra'],[792507],0.537,0.543,0.678,134.299,-10.735,1,1,0.621,0,0.925,0.459,0,223693,31,1966,Jul-66,I've Got You Under My Skin - Live At The Sands Hotel And ***********
['Frank Sinatra'],[792507],0.472,0.265,0.47,67.667,-17.581,1,5,0.7,0,0.958,0.47,0,162893,31,1966,Jul-66,I've Got A Crush On You - Live At The Sands Hotel And ***********
['Frank Sinatra'],[792507],0.373,0.383,0.658,126.748,-13.987,1,10,0.712,0,0.199,0.0414,0,150173,36,1966,Nov-66,What Now My Love
['Frank Sinatra'],[792507],0.378,0.308,0.905,159.458,-14.739,1,7,0.596,0,0.11,0.0319,0,136467,36,1966,Nov-66,********* My Love (Lara's Theme)
['Frank Sinatra'],[792507],0.506,0.157,0.442,103.363,-21.059,1,4,0.944,4.97E-05,0.669,0.0734,0,280467,30,1966,Jul-66,One For My Baby (And One More For The Road) - Live At The Sands Hotel And ***********
['Frank Sinatra'],[792507],0.515,0.327,0.726,76.016,-16.48,0,2,0.54,0,0.0629,0.0465,0,146960,35,1966,Nov-66,Sand And Sea
['Frank Sinatra'],[792507],0.438,0.91,0.931,93.704,-7.933,1,1,0.00421,0.027,0.363,0.0644,0,53800,29,1966,Jul-66,One O'Clock Jump - Live At The Sands Hotel And ***********
['Frank Sinatra'],[792507],0.567,0.293,0.685,109.057,-13.385,0,9,0.617,0,0.0414,0.0386,0,155933,34,1966,Nov-66,Winchester Cathedral
['Frank Sinatra'],[792507],0.542,0.483,0.311,134.09,-18.115,1,1,0.699,0,0.884,0.925,0,708347,28,1966,Jul-66,The Tea Break (Sinatra Monologue) - Live At The Sands Hotel And ***********
['Frank Sinatra'],[792507],0.329,0.195,0.218,134.779,-16.558,1,10,0.911,1.18E-06,0.976,0.0963,0,241667,28,1966,Jul-66,It Was A Very Good Year - Live At The Sands Hotel And ***********
['Frank Sinatra'],[792507],0.468,0.42,0.526,97.905,-8.727,0,10,0.456,0,0.194,0.0289,0,170107,31,1966,May-66,**** Me
['Frank Sinatra'],[792507],0.366,0.298,0.529,111.004,-14.73,1,10,0.667,0.00582,0.638,0.0328,0,131640,33,1966,Nov-66,Give Her Love
['Frank Sinatra'],[792507],0.115,0.424,0.285,69.975,-14.349,0,9,0.698,0.00233,0.137,0.0417,0,160200,32,1966,Nov-66,Tell Her (You Love Her Each Day)
['Frank Sinatra'],[792507],0.577,0.667,0.678,127.324,-6.107,1,8,0.272,0,0.698,0.18,0,201587,28,1966,Jul-66,You Make Me Feel So Young - Live At The Sands Hotel And ***********
['Frank Sinatra'],[792507],0.267,0.347,0.327,174.365,-16.989,0,9,0.763,6.20E-06,0.967,0.289,0,151000,29,1966,Jul-66,The Shadow Of Your Smile - Live At The Sands Hotel And ***********
['Frank Sinatra'],[792507],0.619,0.675,0.614,119.849,-6.958,1,2,0.201,0,0.899,0.261,0,141813,28,1966,Jul-66,Get Me To The Church On Time - Live At The Sands Hotel And ***********
['Frank Sinatra'],[792507],0.515,0.293,0.217,72.855,-9.215,1,5,0.437,3.08E-06,0.168,0.0312,0,200040,30,1966,May-66,On a Clear Day (You Can See Forever)
['Frank Sinatra'],[792507],0.682,0.797,0.973,132.338,-6.646,0,9,0.255,0,0.0744,0.0431,0,130707,31,1966,May-66,Downtown
['Frank Sinatra'],[792507],0.337,0.267,0.475,78.118,-15.387,0,9,0.703,0,0.318,0.0304,0,177133,31,1966,Nov-66,You're Gonna Hear From Me
['Frank Sinatra'],[792507],0.658,0.527,0.821,123.45,-7.569,1,1,0.393,0,0.122,0.0345,0,128920,31,1966,May-66,"Yes Sir, That’s My Baby"
['Frank Sinatra'],[792507],0.522,0.505,0.752,133.995,-11.717,1,0,0.274,0.621,0.919,0.0715,0,176267,27,1966,Jul-66,All Of Me - Live At The Sands Hotel And ***********
['Frank Sinatra'],[792507],0.408,0.634,0.559,74.15,-10.311,1,0,0.62,0,0.965,0.306,0,136267,27,1966,Jul-66,Street Of Dreams - Live At The Sands Hotel And ***********
['Frank Sinatra'],[792507],0.648,0.657,0.734,126.873,-8.692,1,8,0.471,0,0.957,0.318,0,166173,27,1966,Jul-66,Where Or When - Live At The Sands Hotel And ***********
['Frank Sinatra'],[792507],0.43,0.547,0.762,141.46,-5.804,1,10,0.386,0,0.115,0.0338,0,135533,29,1966,May-66,You’re Driving Me Crazy!
['Frank Sinatra'],[792507],0.399,0.654,0.59,168.631,-6.11,0,5,0.259,0,0.357,0.11,0,184773,25,1966,Jul-66,My Kind Of Town - Live At The Sands Hotel And ***********
['Frank Sinatra'],[792507],0.186,0.165,0.187,88.193,-15.806,0,5,0.783,0,0.368,0.033,0,207640,25,1966,Mar-66,Moonlight ********
['Frank Sinatra'],[792507],0.567,0.539,0.592,119.145,-6.599,1,8,0.569,0,0.201,0.0404,0,151520,31,1966,May-66,My Baby Just Cares For Me
['Frank Sinatra'],[792507],0.348,0.291,0.353,105.226,-12.124,1,3,0.629,0,0.907,0.0665,0,198573,25,1966,Jul-66,Don't Worry 'Bout Me - Live At The Sands Hotel And ***********
['Frank Sinatra'],[792507],0.255,0.213,0.258,68.574,-16.206,1,7,0.893,0,0.968,0.0706,0,177080,25,1966,Jul-66,The September Of My Years - Live At The Sands Hotel And ***********
['Frank Sinatra'],[792507],0.271,0.211,0.271,87.989,-14.378,1,3,0.716,0,0.13,0.0289,0,167907,25,1966,Mar-66,Moonlight Becomes You
['Frank Sinatra'],[792507],0.444,0.431,0.408,78.25,-10.47,1,8,0.55,0.000432,0.84,0.0772,0,264267,24,1966,Jul-66,Makin' ******* - Live At The Sands Hotel And ***********
['Frank Sinatra'],[792507],0.424,0.398,0.54,89.584,-11.191,1,0,0.487,0,0.57,0.0329,0,192307,24,1966,Mar-66,"Oh, You Crazy Moon"
['Frank Sinatra'],[792507],0.334,0.879,0.628,82.9,-6.859,1,10,0.48,0,0.327,0.145,0,143640,26,1966,May-66,The Most Beautiful **** in the World
['Frank Sinatra'],[792507],0.343,0.169,0.196,83.109,-14.854,1,10,0.884,1.31E-05,0.13,0.0286,0,122747,27,1967,Aug-67,Born Free
['Frank Sinatra'],[792507],0.184,0.122,0.171,82.005,-17.357,0,1,0.947,0.00121,0.108,0.0334,0,213880,26,1967,Aug-67,This Is My Love
['Frank Sinatra'],[792507],0.21,0.311,0.428,98.637,-12.128,1,11,0.885,3.36E-06,0.137,0.0312,0,147413,26,1967,Aug-67,This Is My Song
['Frank Sinatra'],[792507],0.571,0.427,0.604,113.028,-11.067,1,6,0.792,0,0.434,0.0537,0,139440,25,1967,Aug-67,Don't Sleep In The Subway
['Frank Sinatra'],[792507],0.17,0.23,0.141,80.759,-15.206,0,6,0.953,0.345,0.113,0.0325,0,208000,23,1967,Aug-67,You Are There
['Frank Sinatra'],[792507],0.3,0.116,0.081,118.269,-17.027,0,0,0.897,0.00294,0.101,0.0355,0,190347,50,1967,Aug-67,Drinking *****
['Frank Sinatra'],[792507],0.337,0.419,0.492,92.815,-12.212,0,10,0.755,3.43E-05,0.156,0.0297,0,167053,36,1967,Aug-67,The World We Knew (Over And Over)
['Frank Sinatra'],[792507],0.327,0.421,0.62,132.674,-10.491,1,0,0.7,0,0.103,0.0349,0,155720,28,1967,Aug-67,**** Enchanted Evening
['Frank Sinatra'],[792507],0.345,0.619,0.451,111.535,-9.717,1,10,0.42,3.31E-06,0.246,0.043,0,182147,29,1967,Aug-67,This Town
['Frank Sinatra'],[792507],0.191,0.232,0.208,170.965,-15.484,0,11,0.921,0,0.138,0.0318,0,201867,27,1968,Nov-68,Rain In My Heart
['Frank Sinatra'],[792507],0.318,0.331,0.699,89.434,-14.221,0,10,0.537,5.58E-06,0.677,0.0272,0,187360,27,1968,Nov-68,My Way Of Life
['Frank Sinatra'],[792507],0.468,0.246,0.296,113.969,-15.457,1,5,0.494,0,0.37,0.0331,0,251533,23,1968,Jan-68,Sunny
['Frank Sinatra'],[792507],0.395,0.216,0.466,92.574,-18.217,0,4,0.682,0,0.135,0.0307,0,201693,25,1968,Nov-68,Gentle On My Mind
['Frank Sinatra'],[792507],0.475,0.307,0.295,95.499,-12.929,1,2,0.432,0,0.121,0.0292,0,243800,20,1968,Jan-68,Follow Me
['Frank Sinatra'],[792507],0.289,0.11,0.354,135.983,-21.771,1,2,0.806,1.57E-06,0.118,0.0335,0,299733,25,1968,Nov-68,Little Green Apples
['Frank Sinatra'],[792507],0.521,0.266,0.262,78.212,-13.329,1,8,0.519,5.81E-06,0.114,0.0366,0,298173,19,1968,Jan-68,Yellow Days
['Frank Sinatra'],[792507],0.632,0.263,0.326,113.77,-13.271,0,2,0.409,0,0.225,0.0352,0,299107,52,1968,Jan-68,All I Need Is The ****
['Frank Sinatra'],[792507],0.477,0.148,0.291,128.251,-22.719,1,1,0.903,0.000376,0.111,0.038,0,190373,38,1968,Nov-68,Cycles
['Frank Sinatra'],[792507],0.576,0.282,0.816,125.927,-19.255,1,8,0.647,0,0.0378,0.0387,0,175333,33,1968,Nov-68,Both Sides Now
['Frank Sinatra'],[792507],0.224,0.0867,0.0708,164.829,-16.657,1,5,0.844,0.00181,0.14,0.0317,0,178667,32,1969,Mar-69,Didn't We
['Frank Sinatra'],[792507],0.145,0.302,0.107,58.199,-10.992,1,5,0.791,8.26E-05,0.126,0.0322,0,279200,31,1969,Mar-69,All My Tomorrows
['Frank Sinatra'],[792507],0.459,0.454,0.466,82.378,-8.118,1,5,0.733,0,0.0889,0.0371,0,170267,32,1969,Mar-69,"Hallelujah, I Love Her So"
['Frank Sinatra'],[792507],0.351,0.466,0.309,78.685,-7.784,1,0,0.677,3.68E-06,0.858,0.0604,0,196493,31,1969,Mar-69,My Way - Live At The Reunion **********
['Frank Sinatra'],[792507],0.545,0.351,0.573,92.206,-10.967,1,10,0.52,0,0.43,0.256,0,254133,30,1969,Mar-69,For Once In My Life - Rehearsal
['Frank Sinatra'],[792507],0.401,0.381,0.229,75.454,-7.458,1,2,0.7,0,0.122,0.0274,0,276800,72,1969,Mar-69,My Way
['Frank Sinatra'],[792507],0.254,0.103,0.13,92.408,-17.809,1,2,0.807,0.000125,0.0997,0.0317,0,224427,50,1969,Aug-69,A Man Alone
['Frank Sinatra'],[792507],0.412,0.523,0.526,83.164,-6.104,1,10,0.636,0,0.337,0.0493,0,171067,40,1969,Mar-69,For Once In My Life
['Frank Sinatra'],[792507],0.593,0.297,0.37,99.163,-10.494,0,7,0.741,0,0.0935,0.0294,0,140467,34,1969,Mar-69,Watch What Happens
['Frank Sinatra'],[792507],0.217,0.258,0.0662,129.405,-12.82,1,0,0.581,1.58E-05,0.111,0.0361,0,239400,36,1969,Mar-69,*********
['Frank Sinatra'],[792507],0.426,0.166,0.307,108.566,-17.243,1,0,0.768,5.35E-05,0.181,0.0317,0,204067,37,1969,Aug-69,Love's Been Good To Me
['Frank Sinatra'],[792507],0.245,0.191,0.164,83.532,-13.659,0,7,0.842,1.36E-05,0.131,0.0304,0,214000,36,1969,Mar-69,If You Go Away
['Frank Sinatra'],[792507],0.456,0.532,0.89,156.562,-5.871,0,7,0.485,0,0.0605,0.0361,0,176533,35,1969,Mar-69,Mrs. Robinson
['Frank Sinatra'],[792507],0.348,0.186,0.207,79.196,-16.408,0,7,0.739,0.0646,0.102,0.028,0,185333,35,1969,Mar-69,A Day In The Life Of A Fool
['Frank Sinatra'],[792507],0.34,0.176,0.348,91.293,-17.673,1,11,0.676,0,0.134,0.0312,0,153667,31,1971,Mar-71,(They Long To Be) Close To You
['Frank Sinatra'],[792507],0.475,0.435,0.581,126.458,-13.828,1,3,0.616,0,0.122,0.0502,0,145773,29,1971,Mar-71,Leaving On A Jet Plane
['Frank Sinatra'],[792507],0.302,0.139,0.144,73.741,-15.878,0,11,0.795,0,0.116,0.0312,0,221267,50,1971,Mar-71,Lady Day
['Frank Sinatra'],[792507],0.292,0.146,0.19,96.946,-19.61,1,10,0.871,7.07E-05,0.108,0.0332,0,179067,36,1971,Mar-71,Bein' Green
['Frank Sinatra'],[792507],0.197,0.353,0.478,85.506,-15.316,1,0,0.665,0,0.106,0.0305,0,211067,41,1973,1973,Let Me Try ***** (Laisse Moi le Temps)
['Frank Sinatra'],[792507],0.276,0.207,0.218,82.905,-14.845,0,0,0.654,9.01E-06,0.15,0.0299,0,232507,29,1973,1973,You Will Be My Music
['Frank Sinatra'],[792507],0.197,0.0909,0.108,86.981,-18.863,1,5,0.897,0.00152,0.108,0.0334,0,250933,53,1973,1973,Send In The Clowns - From ‘A Little ***** Music�?
['Frank Sinatra'],[792507],0.599,0.535,0.839,144.706,-10.853,1,2,0.473,0,0.0771,0.0373,0,169933,37,1974,1974,"Bad, Bad Leroy *****"
['Frank Sinatra'],[792507],0.464,0.392,0.857,162.967,-11.317,1,6,0.72,0,0.167,0.0358,0,154467,31,1974,1974,You Are The Sunshine Of My Life
['Frank Sinatra'],[792507],0.385,0.485,0.729,168.22,-11.482,0,7,0.685,0,0.0773,0.0605,0,161333,27,1974,1974,Sweet Caroline
['Frank Sinatra'],[792507],0.44,0.421,0.853,163.463,-10.679,1,7,0.68,0,0.213,0.0435,0,184293,31,1974,1974,Tie A Yellow Ribbon 'Round The Ole Oak Tree
['Frank Sinatra'],[792507],0.535,0.862,0.567,81.214,-10.038,1,1,0.756,0,0.987,0.266,0,182267,25,1974,Oct-74,The Lady Is A **** - Live At Madison Square ***********
